Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
Bright Solutions,331.3425397888719,9995.196233940676,79.52646574714636,98.65631141144104,28.405838904042902,9.049631109586675,21.289425465999344,55.3490270198824,50.785014313748135,52.853986035628786,897.9279409543092,293.6681078502087,-604.2598331041005
Eco Partners,809.1117894630385,1943.272584978149,73.22395074296219,59.783998684568495,99.4774954573906,49.75293160274528,75.59658489312481,49.639892167708425,16.22355481405775,29.079194422184752,121.76023937875318,633.7273921063049,511.96715272755176
Blue Power,878.2175728301862,5487.137195551382,65.37282879541726,8.19657346436622,96.65589185551433,26.308002992419077,64.0193868537032,30.600097358316745,41.634949879643166,68.7502092804416,444.578693935185,1431.3275955477068,986.7489016125218
Sustainable Utilities,647.6377713938122,4466.0810791225,78.43818805142246,64.6837228926381,44.073904108426355,72.43863559980446,11.988803148384541,92.7206464790831,83.29820746984376,47.02884767031759,573.758916278746,353.46480434634907,-220.29411193239696
Clean Holdings,556.1545886384343,8792.381487001196,56.162994829728916,62.49797483760352,26.04031087879084,18.95555085369405,48.35220673649715,58.85860973492542,98.71678396302043,45.880695426903564,710.5240808046118,640.4633212693853,-70.06075953522645
Blue Corporation,243.37361855708227,5283.709579104903,73.36749441892051,63.835057742043176,83.839963809219,89.22379155381064,68.54405223712914,40.773921619159495,31.795983165961772,98.36425310328117,357.56762201572053,1739.5550627312216,1381.9874407155012
Eco Corporation,156.79812977123515,1998.7977212663327,94.1654878053844,30.71456481042115,71.56207169717858,43.09413365183269,77.90053939240377,65.11769607436182,53.19556987831766,39.244484854257045,326.9280345981871,1249.3153088561364,922.3872742579493
Quantum Group,205.88412562620277,6709.817307579253,43.822451426147765,85.96795850803329,68.69414350035103,19.80030303075535,2.0052709784008527,76.79667578098052,51.12980243704885,36.22954325895683,443.1391471801426,325.1387724557518,-118.00037472439078
Clean Holdings,304.6215700864889,7937.025564374918,73.73096514105629,95.94721829554119,89.31137413224725,43.802179635032935,89.04695739838898,96.07280882282431,95.44015098310659,31.86043712826544,550.844822574905,285.8296596495739,-265.01516292533114
Quantum Solutions,407.50705170722875,1025.9312649905314,52.811903620986286,21.77125129781515,68.94171338713247,40.874376280852786,56.92813829505244,49.954916226758264,47.858373243277356,89.4749220975798,956.031608264872,310.02117558638037,-646.0104326784917
Sustainable Power,442.8185729598885,8730.610168785664,70.69596866325834,8.815215813664445,28.379794304154913,42.891895949371026,81.19091149599046,11.209851035075879,69.91062053996978,49.672382609817824,785.8976200276937,1895.375090265055,1109.477470237361
Bright Fuels,411.6895917301032,2674.2070000509907,78.66040019989278,19.45350331684841,69.38631618757323,58.55612934974469,80.79380300142834,44.076580143654134,92.17892331085261,60.001447748063555,486.3890502439348,1729.7685714098984,1243.3795211659635
United Corporation,315.14979897753904,5968.6242818804,14.090725039221637,82.05521392557188,30.581351128366396,52.117372491353755,18.985266027096912,47.897056145347136,37.337855953684006,18.081847900239502,148.9295605961654,1720.8920756337945,1571.9625150376291
Quantum Technologies,558.7518220765282,4742.177506187051,68.19403995537957,67.66446348198475,75.92389796569951,14.977713168090268,11.01721202536331,89.6994078185674,90.21222382453877,54.09423600049269,251.66853292938342,1863.5901720383827,1611.9216391089992
Eco Resources,842.7574974096071,7476.884349494773,30.40670659662501,63.604734233912666,61.9747854491566,6.557907264663632,72.12872689738266,39.48007684629531,91.74562218910135,27.46481928684883,510.33198188747537,1109.4597024516383,599.1277205641629
Peak Utilities,351.73318462433133,4340.454533071676,70.302928402681,40.17931351094245,7.741155198475058,72.94154487265405,15.642691882161907,95.33242648871384,93.06625039671307,73.06369212628775,832.4433100888339,645.2204080580193,-187.22290203081457
Eco Technologies,948.1483171920098,8827.868590135397,52.14971673404321,57.78279715114357,51.283536243514206,55.971743592831345,84.99374914047237,48.51319077143348,27.04461854714264,83.25283487923821,442.62598210960954,922.4264076293326,479.8004255197231
Global Group,886.0029955514631,7574.467248629112,79.61974676783984,30.787412527436743,34.330096919574096,35.900076807926375,72.61894838621052,97.37805009789288,40.035559426995846,71.48106921312775,584.6469856705537,1493.9553311908594,909.3083455203057
NextGen Utilities,245.58779021689864,6829.4185395662935,21.10607336850368,47.720007941796126,32.85706327322943,80.83578224980738,84.18253643652626,0.8198321130962194,87.03959082257019,73.02441662702573,902.6243974765919,1776.859168738277,874.2347712616852
Clean Solutions,807.648361081385,8166.165360065689,66.36901164905757,79.30630283706559,60.225630237725724,38.805847426095696,29.901267960934607,89.88153748063466,35.91618242804188,51.2474704119517,922.416633483966,983.1636680591438,60.747034575177736
Red Energy,617.12864408599,7786.207314355441,35.062365603479705,98.12415974554621,32.23248244694249,79.59650896006075,31.659806041056903,93.11204519433507,60.025303293350504,71.21180563341353,294.19749679842045,1163.6857196877102,869.4882228892898
Sustainable Industries,609.9178259542767,1323.44807429398,86.76837957975323,93.24889235898019,77.68937482048727,30.57561275123747,67.12215563463177,96.10209357652133,11.805450726005196,42.268693550816025,139.23542961333496,1877.2093878972557,1737.9739582839209
Red Industries,451.938486752357,4552.609184603453,93.55451550726767,93.38659428462488,7.079143601117444,7.2845297545199745,3.144595505894754,1.3076534174614851,5.6274988111240765,65.1489153529613,374.86947787436344,393.49754679697236,18.628068922608918
Bright Corporation,551.0376992638087,9377.265675848408,99.67584643111499,40.22237348471124,66.03882523958255,93.2639693799929,72.64967463374226,17.1700836550309,41.19939894921726,25.903921012051466,726.2220833432021,1752.138590553423,1025.916507210221
Red Enterprises,457.46089968628996,2131.518420930036,81.6406662184555,46.87898805067909,80.91948036567412,39.45511292813732,83.57830708546012,65.37645030932362,57.89165325927175,6.975701231201015,956.0009808786398,486.75346805348465,-469.2475128251551
Green Industries,585.7593568839486,7633.868953888461,77.83606633852041,70.56353963689816,67.283168992043,79.2692572849378,41.516358660410404,2.5472691735107134,39.269911335894136,41.34732641219685,169.32879998570252,1070.9504305231164,901.6216305374139
Quantum Fuels,665.1550474953723,9771.326302017967,29.395068298079593,92.21919280512843,49.72291950199958,27.91441332223045,76.48788300884686,6.360899617650073,57.7735770160842,46.177815578049,125.63542949434436,593.1616315935073,467.52620209916296
Green Systems,706.8734257681435,1469.7876614047448,40.24063530910979,14.199425935208465,95.03070137361811,64.6365112123656,17.461091698226195,22.10788736934419,51.5084376171785,25.640715818868998,895.7324916871497,1285.3057352430876,389.5732435559379
Blue Energy,579.2330733034835,7139.744925639494,51.911428758605155,30.424186382719576,29.99384897980636,87.33108732577283,32.22603938194847,51.24397687438842,68.57072292860758,72.77095184072377,773.3307421928271,1205.4321590748789,432.1014168820518
Peak Corporation,749.2798605958585,5213.387271709274,79.60429430040247,13.924684459410951,1.9167887524977778,4.164402233998032,97.43049631104775,54.590255926680754,64.95324310653898,7.355047897627919,993.0237212400177,884.0132556333534,-109.0104656066643
Bright Technologies,227.1502443479552,6212.577298372499,92.34692785701718,61.20085299594553,43.198937146344086,83.06357646860893,98.63281735601262,3.426112279350435,42.424570320658006,22.274832437918857,457.11359331908784,1753.9463267212238,1296.832733402136
Future Fuels,290.78424181201467,1768.0720283589235,27.022519002068616,30.630099688753752,3.301193590032725,57.13330049719286,51.2605053021588,17.036725078153115,42.49952404198633,74.85647184536268,474.4458146230924,1387.6639765185078,913.2181618954153
Pure Utilities,836.8615036668431,1387.0625668024554,93.01307362030926,32.61078525125735,95.39367525264088,60.747175390856924,93.4269791463877,49.97056733346553,14.077834001223199,43.71242737400124,255.08065356770462,1498.1692249314985,1243.088571363794
Synergy Power,390.27518006177365,7001.799944958295,72.60621871186522,7.091595948797924,20.99180457480515,52.315800080598265,52.27306780568546,59.394062094340526,51.323857209645915,70.52836240393124,204.26243733760464,471.18752877380336,266.9250914361987
Dynamic Systems,120.60444247850822,8409.784868386461,64.96936576165348,34.97960618075919,78.89270239488795,87.44751032836425,29.15881281611573,14.840169648621536,58.717912813569676,56.74858777835963,620.8462095312142,1789.6982203561117,1168.8520108248977
Dynamic Enterprises,238.41203470122798,8038.138014396705,27.985714415374556,86.24965074015853,77.45720831743648,4.3433357235637455,26.689928809877184,39.884141194697065,47.648939735382626,95.07127499973625,427.8565011653493,500.6722945160331,72.8157933506838
NextGen Resources,301.2529910466801,5894.251550796136,14.99725295282355,23.307281189083497,21.772889968293352,26.10283915358481,92.95057053681488,90.44014365169524,32.5707335086999,59.7795832722833,172.28480315072056,601.0129355779284,428.7281324272078
Red Energy,961.5905991051285,1898.8013902256034,61.161840865714595,69.51874662100657,62.12265304801673,87.57625388591553,17.24463889738591,99.8899287046172,72.16485442517359,1.4868974345519703,898.2883625709878,430.49924929438475,-467.7891132766031
Future Fuels,615.7372860377644,7192.399994524124,68.63641149960031,62.96283449385926,4.807896848645021,75.2345702531956,57.96324582018182,98.72144548311412,7.466164464522407,35.2877350504334,278.52082142439974,992.646574343868,714.1257529194683
Future Fuels,939.4576664286293,3176.9999519873136,28.97033044192194,86.34846083691153,48.35745857038675,1.7645160178605845,55.552506806271964,88.16745102868724,91.44403697540473,14.306068220470769,773.7259123031796,1797.8766171541577,1024.150704850978
NextGen Group,617.6470154469624,9199.618324906452,60.08105852429107,13.228794765103824,1.4647127272486737,51.700628320970864,73.9621684652995,39.46600879499458,2.0643439545793285,92.46336775977032,354.0057365063,654.4055352977473,300.39979879144727
Synergy Industries,531.4189961240666,8544.388235911345,87.08440624863162,97.75899603450432,92.11438801808418,52.957268071267485,49.924290752477475,68.65742920747842,96.23501334382779,10.401245428508032,831.6143476775192,872.7561567613158,41.1418090837966
Clean Holdings,382.35492207468644,7384.446703786518,85.1559350909518,58.26286460403656,97.60860241995717,40.088213512791036,27.22856607081342,41.65922277841987,46.23556009346624,38.77066631310875,206.55715728488866,1722.9195561357596,1516.362398850871
Clean Partners,645.733849990038,9539.613602480174,93.46196625276674,99.54741523468144,22.228276663858527,29.73933320619897,16.939649963157855,64.85270268242029,41.266994400354115,22.609919362669217,780.4644491995854,1312.0675035660006,531.6030543664152
Clean Systems,225.27822215577686,1282.7963936014564,42.92972286011924,91.15147258658509,20.810603459637278,68.17248504123421,62.08188035058918,30.943247096948323,25.644401746318813,84.67219903967333,188.3069865104612,1552.9095085632985,1364.6025220528372
Eco Technologies,908.4354645634354,7625.803825546858,38.62446152958268,22.15172721131058,75.37201765621296,20.779046470475382,71.89907568532331,60.6202253610332,1.0071134832283168,30.856649758891695,502.224209071249,585.2000889850067,82.9758799137577
Eco Corporation,846.3991646271553,3972.185014027648,77.44834053827277,5.61620099033131,25.337939882933448,79.8948562071706,56.95212786820326,52.37584965528499,27.479026442179975,99.1893483142645,760.603915539644,1489.681753998636,729.0778384589919
United Systems,385.77830308906334,9154.592971177288,48.80011645873045,25.563909379536152,89.5076559161845,80.30371607674718,73.83512771211947,2.4480265813199953,10.939992546033395,3.8616605612250887,255.89654306821052,609.6990415551904,353.8024984869799
Future Industries,957.5177748411649,3400.076769957798,17.879379762500257,52.756364899941985,57.39291361229822,41.52614375728205,14.152120244996013,79.07029037461137,65.98208426933947,12.827677246256586,357.0984899620507,1977.1651679791898,1620.066678017139
Blue Fuels,842.6806906740113,7523.708493835154,35.45210176034497,17.159636706519,35.077762301031214,28.354801090964767,88.24701949431355,1.1897832245155615,31.907497232072622,22.463877642910912,878.2902928829778,1207.7950810281272,329.5047881451494
Green Industries,699.6761972515358,8898.823176857033,47.67240569783402,16.74597445179885,83.26937463494201,28.387818159071323,58.239550840850306,29.315594225330177,76.71793284036616,81.11060402001594,896.6073888168814,1452.1506644776466,555.5432756607652
Peak Holdings,209.58572001274732,1374.911365444142,36.32647829286268,46.25935471051531,49.34067004133952,48.22913239962101,12.684392689259717,0.592406545400237,20.691618734611694,87.85172090640158,140.4419072074536,413.122851454705,272.68094424725143
Pure Fuels,530.4106207432651,4578.828216328326,39.898501385258946,3.3267971169358423,91.16329137084756,71.95792247493587,46.1925204205735,37.62014132951982,90.02348574321095,7.1451380609422355,251.28152681767776,651.1807640748252,399.89923725714743
NextGen Energy,555.4967993620758,7860.781288197448,36.439831555695164,12.188808253227046,92.8014236729381,35.886869099385876,84.47917378659115,6.316052816413931,52.29815151058326,3.2460141762276407,205.7247462455731,451.53318721583776,245.80844097026466
Clean Systems,309.2962225288421,5094.2700055682835,13.73492504647715,41.58613394079475,16.542015212840933,61.00433454577515,89.75621934531601,91.35109668312413,11.450619646898142,74.45568571045793,261.7237851861727,902.3072874891016,640.5835023029289
